ref,fileName,date,description,status,publicScore,privateScore
56150403,KAP12_U010_S299993_800.csv,2026-09-10 19:18:52.707000,envios=800  semilla=299993,SubmissionStatus.COMPLETE,17.655,
56150405,KAP12_U010_S299993_850.csv,2026-09-10 19:19:24.650000,envios=850  semilla=299993,SubmissionStatus.COMPLETE,16.240,
56150410,KAP12_U010_S299993_900.csv,2026-09-10 19:19:56.593000,envios=900  semilla=299993,SubmissionStatus.COMPLETE,17.739,
56150421,KAP12_U010_S299993_950.csv,2026-09-10 19:20:28.533000,envios=950  semilla=299993,SubmissionStatus.COMPLETE,20.154,
56133066,KAP12_U040_S299993_1000.csv,2026-09-10 00:04:19.003000,envios=1000  semilla=299993,SubmissionStatus.COMPLETE,21.903,
56133090,KAP12_U040_S299993_1050.csv,2026-09-10 00:04:51.020000,envios=1050  semilla=299993,SubmissionStatus.COMPLETE,20.987,
56133119,KAP12_U040_S299993_1100.csv,2026-09-10 00:05:22.827000,envios=1100  semilla=299993,SubmissionStatus.COMPLETE,20.237,
56133132,KAP12_U040_S299993_1150.csv,2026-09-10 00:05:54.807000,envios=1150  semilla=299993,SubmissionStatus.COMPLETE,19.071,
56133151,KAP12_U040_S299993_1200.csv,2026-09-10 00:06:26.700000,envios=1200  semilla=299993,SubmissionStatus.COMPLETE,17.739,
56133170,KAP12_U040_S299993_1250.csv,2026-09-10 00:06:58.810000,envios=1250  semilla=299993,SubmissionStatus.COMPLETE,16.406,
56133190,KAP12_U040_S299993_1300.csv,2026-09-10 00:07:30.730000,envios=1300  semilla=299993,SubmissionStatus.COMPLETE,15.240,
56132934,KAP12_U040_S299993_800.csv,2026-09-10 00:02:11.217000,envios=800  semilla=299993,SubmissionStatus.COMPLETE,24.235,
56132964,KAP12_U040_S299993_850.csv,2026-09-10 00:02:43.263000,envios=850  semilla=299993,SubmissionStatus.COMPLETE,22.986,
56133005,KAP12_U040_S299993_900.csv,2026-09-10 00:03:15.327000,envios=900  semilla=299993,SubmissionStatus.COMPLETE,21.986,
56133040,KAP12_U040_S299993_950.csv,2026-09-10 00:03:47.183000,envios=950  semilla=299993,SubmissionStatus.COMPLETE,20.071,
