escenario_codigo,escenario,semilla,corte,ganancia,es_maximo,fileName,date,ref
U010,10%,742801,800,13.991,NO,KAP12_U010_S742801_800.csv,2026-09-12 03:36:39.930000,56177737
U010,10%,742801,850,12.908,NO,KAP12_U010_S742801_850.csv,2026-09-12 03:37:12.090000,56177751
U010,10%,742801,900,11.992,NO,KAP12_U010_S742801_900.csv,2026-09-12 03:37:44.230000,56177766
U010,10%,742801,950,13.908,NO,KAP12_U010_S742801_950.csv,2026-09-12 03:38:16.473000,56177780
U010,10%,742801,1000,18.821,NO,KAP12_U010_S742801_1000.csv,2026-09-12 03:38:48.537000,56177791
U010,10%,742801,1050,17.322,NO,KAP12_U010_S742801_1050.csv,2026-09-12 03:39:20.613000,56177801
U010,10%,742801,1100,19.571,SI,KAP12_U010_S742801_1100.csv,2026-09-12 03:39:52.897000,56177810
U010,10%,742801,1150,18.655,NO,KAP12_U010_S742801_1150.csv,2026-09-12 03:40:24.957000,56177816
U010,10%,742801,1200,17.406,NO,KAP12_U010_S742801_1200.csv,2026-09-12 03:40:56.983000,56177825
U010,10%,742801,1250,16.24,NO,KAP12_U010_S742801_1250.csv,2026-09-12 03:41:29.027000,56177831
U010,10%,742801,1300,18.238,NO,KAP12_U010_S742801_1300.csv,2026-09-12 03:42:01.133000,56177839
U005,5%,742801,800,14.074,NO,KAP12_U005_S742801_800.csv,2026-09-12 03:44:10.003000,56177877
U005,5%,742801,850,13.075,NO,KAP12_U005_S742801_850.csv,2026-09-12 03:44:42.163000,56177884
U005,5%,742801,900,12.076,NO,KAP12_U005_S742801_900.csv,2026-09-12 03:45:14.250000,56177890
U005,5%,742801,950,13.991,NO,KAP12_U005_S742801_950.csv,2026-09-12 03:45:46.347000,56177896
U005,5%,742801,1000,18.655,NO,KAP12_U005_S742801_1000.csv,2026-09-12 03:46:18.537000,56177902
U005,5%,742801,1050,20.321,SI,KAP12_U005_S742801_1050.csv,2026-09-12 03:46:50.563000,56177911
U005,5%,742801,1100,19.571,NO,KAP12_U005_S742801_1100.csv,2026-09-12 03:47:22.717000,56177918
U005,5%,742801,1150,18.322,NO,KAP12_U005_S742801_1150.csv,2026-09-12 03:47:54.903000,56177926
U005,5%,742801,1200,17.239,NO,KAP12_U005_S742801_1200.csv,2026-09-12 03:48:27.033000,56177934
U005,5%,742801,1250,16.156,NO,KAP12_U005_S742801_1250.csv,2026-09-12 03:48:59.210000,56177947
U005,5%,742801,1300,18.238,NO,KAP12_U005_S742801_1300.csv,2026-09-12 03:49:31.303000,56177954
U001,1%,742801,800,17.822,NO,KAP12_U001_S742801_800.csv,2026-09-12 03:51:46.503000,56177989
U001,1%,742801,850,16.49,NO,KAP12_U001_S742801_850.csv,2026-09-12 03:52:18.637000,56177995
U001,1%,742801,900,15.49,NO,KAP12_U001_S742801_900.csv,2026-09-12 03:52:50.807000,56178003
U001,1%,742801,950,13.741,NO,KAP12_U001_S742801_950.csv,2026-09-12 03:53:22.933000,56178018
U001,1%,742801,1000,15.657,NO,KAP12_U001_S742801_1000.csv,2026-09-12 03:53:55.007000,56178029
U001,1%,742801,1050,17.489,NO,KAP12_U001_S742801_1050.csv,2026-09-12 03:54:27.123000,56178038
U001,1%,742801,1100,15.99,NO,KAP12_U001_S742801_1100.csv,2026-09-12 03:54:59.300000,56178048
U001,1%,742801,1150,14.824,NO,KAP12_U001_S742801_1150.csv,2026-09-12 03:55:31.323000,56178056
U001,1%,742801,1200,13.908,NO,KAP12_U001_S742801_1200.csv,2026-09-12 03:56:03.623000,56178067
U001,1%,742801,1250,12.575,NO,KAP12_U001_S742801_1250.csv,2026-09-12 03:56:35.890000,56178075
U001,1%,742801,1300,17.989,SI,KAP12_U001_S742801_1300.csv,2026-09-12 03:57:07.993000,56178081
