"escenario_codigo","escenario","semilla","corte","ganancia","es_maximo","fileName","date","ref","sem_nro"
"B100","100%",198427,800,14.074,"NO","KAP12_B100_S198427_800.csv","2026-09-09 16:41:40.773000",56127505,1
"B100","100%",198427,850,19.238,"SI","KAP12_B100_S198427_850.csv","2026-09-09 16:42:12.823000",56127511,1
"B100","100%",198427,900,18.072,"NO","KAP12_B100_S198427_900.csv","2026-09-09 16:42:44.810000",56127518,1
"B100","100%",198427,950,16.656,"NO","KAP12_B100_S198427_950.csv","2026-09-09 16:43:16.707000",56127526,1
"B100","100%",198427,1000,15.324,"NO","KAP12_B100_S198427_1000.csv","2026-09-09 16:43:48.673000",56127530,1
"B100","100%",198427,1050,13.991,"NO","KAP12_B100_S198427_1050.csv","2026-09-09 16:44:20.670000",56127539,1
"B100","100%",198427,1100,15.823,"NO","KAP12_B100_S198427_1100.csv","2026-09-09 16:44:52.670000",56127547,1
"B100","100%",198427,1150,14.491,"NO","KAP12_B100_S198427_1150.csv","2026-09-09 16:45:24.557000",56127555,1
"B100","100%",198427,1200,16.406,"NO","KAP12_B100_S198427_1200.csv","2026-09-09 16:45:56.510000",56127559,1
"B100","100%",198427,1250,18.655,"NO","KAP12_B100_S198427_1250.csv","2026-09-09 16:46:28.437000",56127568,1
"B100","100%",198427,1300,17.572,"NO","KAP12_B100_S198427_1300.csv","2026-09-09 16:47:00.377000",56127576,1
"U040","40%",198427,800,17.239,"NO","KAP12_U040_S198427_800.csv","2026-09-09 16:18:26.333000",56127138,1
"U040","40%",198427,850,19.404,"SI","KAP12_U040_S198427_850.csv","2026-09-09 16:18:58.460000",56127148,1
"U040","40%",198427,900,18.155,"NO","KAP12_U040_S198427_900.csv","2026-09-09 16:19:30.623000",56127154,1
"U040","40%",198427,950,16.656,"NO","KAP12_U040_S198427_950.csv","2026-09-09 16:20:02.730000",56127163,1
"U040","40%",198427,1000,15.407,"NO","KAP12_U040_S198427_1000.csv","2026-09-09 16:20:35.030000",56127175,1
"U040","40%",198427,1050,13.741,"NO","KAP12_U040_S198427_1050.csv","2026-09-09 16:21:07.100000",56127182,1
"U040","40%",198427,1100,12.159,"NO","KAP12_U040_S198427_1100.csv","2026-09-09 16:21:39.023000",56127191,1
"U040","40%",198427,1150,14.324,"NO","KAP12_U040_S198427_1150.csv","2026-09-09 16:22:10.973000",56127205,1
"U040","40%",198427,1200,13.658,"NO","KAP12_U040_S198427_1200.csv","2026-09-09 16:22:42.863000",56127219,1
"U040","40%",198427,1250,12.409,"NO","KAP12_U040_S198427_1250.csv","2026-09-09 16:23:14.960000",56127227,1
"U040","40%",198427,1300,11.409,"NO","KAP12_U040_S198427_1300.csv","2026-09-09 16:23:46.910000",56127245,1
"U010","10%",198427,800,13.991,"NO","KAP12_U010_S198427_800.csv","2026-09-09 16:53:54.040000",56127679,1
"U010","10%",198427,850,19.238,"SI","KAP12_U010_S198427_850.csv","2026-09-09 16:54:26.097000",56127683,1
"U010","10%",198427,900,18.155,"NO","KAP12_U010_S198427_900.csv","2026-09-09 16:54:58.150000",56127694,1
"U010","10%",198427,950,16.739,"NO","KAP12_U010_S198427_950.csv","2026-09-09 16:55:30.150000",56127702,1
"U010","10%",198427,1000,15.324,"NO","KAP12_U010_S198427_1000.csv","2026-09-09 16:56:02.237000",56127706,1
"U010","10%",198427,1050,13.908,"NO","KAP12_U010_S198427_1050.csv","2026-09-09 16:56:34.217000",56127713,1
"U010","10%",198427,1100,15.823,"NO","KAP12_U010_S198427_1100.csv","2026-09-09 16:57:06.197000",56127723,1
"U010","10%",198427,1150,14.491,"NO","KAP12_U010_S198427_1150.csv","2026-09-09 16:57:38.150000",56127731,1
"U010","10%",198427,1200,16.49,"NO","KAP12_U010_S198427_1200.csv","2026-09-09 16:58:10.210000",56127745,1
"U010","10%",198427,1250,15.49,"NO","KAP12_U010_S198427_1250.csv","2026-09-09 16:58:42.153000",56127752,1
"U010","10%",198427,1300,17.655,"NO","KAP12_U010_S198427_1300.csv","2026-09-09 16:59:14.120000",56127765,1
"U005","5%",198427,800,4.497,"NO","KAP12_U005_S198427_800.csv","2026-09-09 18:05:00.393000",56128771,1
"U005","5%",198427,850,6.079,"NO","KAP12_U005_S198427_850.csv","2026-09-09 18:05:32.377000",56128782,1
"U005","5%",198427,900,7.828,"NO","KAP12_U005_S198427_900.csv","2026-09-09 18:06:04.467000",56128794,1
"U005","5%",198427,950,9.827,"NO","KAP12_U005_S198427_950.csv","2026-09-09 18:06:36.557000",56128811,1
"U005","5%",198427,1000,11.909,"NO","KAP12_U005_S198427_1000.csv","2026-09-09 18:07:08.527000",56128820,1
"U005","5%",198427,1050,13.908,"NO","KAP12_U005_S198427_1050.csv","2026-09-09 18:07:40.453000",56128830,1
"U005","5%",198427,1100,19.071,"SI","KAP12_U005_S198427_1100.csv","2026-09-09 18:08:12.463000",56128842,1
"U005","5%",198427,1150,17.739,"NO","KAP12_U005_S198427_1150.csv","2026-09-09 18:08:44.360000",56128849,1
"U005","5%",198427,1200,16.739,"NO","KAP12_U005_S198427_1200.csv","2026-09-09 18:09:16.333000",56128857,1
"U005","5%",198427,1250,19.071,"SI","KAP12_U005_S198427_1250.csv","2026-09-09 18:09:48.293000",56128871,1
"U005","5%",198427,1300,18.322,"NO","KAP12_U005_S198427_1300.csv","2026-09-09 18:10:20.410000",56128877,1
"U001","1%",198427,800,17.239,"NO","KAP12_U001_S198427_800.csv","2026-09-09 18:16:43.110000",56128958,1
"U001","1%",198427,850,16.156,"NO","KAP12_U001_S198427_850.csv","2026-09-09 18:17:15.060000",56128964,1
"U001","1%",198427,900,18.155,"SI","KAP12_U001_S198427_900.csv","2026-09-09 18:17:46.987000",56128969,1
"U001","1%",198427,950,16.739,"NO","KAP12_U001_S198427_950.csv","2026-09-09 18:18:18.913000",56128976,1
"U001","1%",198427,1000,15.157,"NO","KAP12_U001_S198427_1000.csv","2026-09-09 18:18:50.857000",56128982,1
"U001","1%",198427,1050,13.824,"NO","KAP12_U001_S198427_1050.csv","2026-09-09 18:19:22.773000",56128989,1
"U001","1%",198427,1100,12.325,"NO","KAP12_U001_S198427_1100.csv","2026-09-09 18:19:54.700000",56128997,1
"U001","1%",198427,1150,14.657,"NO","KAP12_U001_S198427_1150.csv","2026-09-09 18:20:26.707000",56129001,1
"U001","1%",198427,1200,13.408,"NO","KAP12_U001_S198427_1200.csv","2026-09-09 18:20:58.630000",56129010,1
"U001","1%",198427,1250,12.325,"NO","KAP12_U001_S198427_1250.csv","2026-09-09 18:21:30.640000",56129014,1
"U001","1%",198427,1300,11.326,"NO","KAP12_U001_S198427_1300.csv","2026-09-09 18:22:02.727000",56129024,1
"B100","100%",955939,800,21.153,"SI","KAP12_B100_S955939_800.csv","2026-09-09 23:31:54.223000",56132400,2
"B100","100%",955939,850,19.738,"NO","KAP12_B100_S955939_850.csv","2026-09-09 23:32:26.147000",56132409,2
"B100","100%",955939,900,18.572,"NO","KAP12_B100_S955939_900.csv","2026-09-09 23:32:58.053000",56132418,2
"B100","100%",955939,950,20.737,"NO","KAP12_B100_S955939_950.csv","2026-09-09 23:33:30.057000",56132422,2
"B100","100%",955939,1000,19.155,"NO","KAP12_B100_S955939_1000.csv","2026-09-09 23:34:01.977000",56132429,2
"B100","100%",955939,1050,17.822,"NO","KAP12_B100_S955939_1050.csv","2026-09-09 23:34:33.917000",56132436,2
"B100","100%",955939,1100,16.573,"NO","KAP12_B100_S955939_1100.csv","2026-09-09 23:35:05.880000",56132446,2
"B100","100%",955939,1150,18.655,"NO","KAP12_B100_S955939_1150.csv","2026-09-09 23:35:37.793000",56132453,2
"B100","100%",955939,1200,16.823,"NO","KAP12_B100_S955939_1200.csv","2026-09-09 23:36:09.843000",56132457,2
"B100","100%",955939,1250,15.573,"NO","KAP12_B100_S955939_1250.csv","2026-09-09 23:36:41.917000",56132463,2
"B100","100%",955939,1300,14.491,"NO","KAP12_B100_S955939_1300.csv","2026-09-09 23:37:13.890000",56132469,2
"U040","40%",955939,800,17.822,"NO","KAP12_U040_S955939_800.csv","2026-09-09 23:46:36.430000",56132570,2
"U040","40%",955939,850,16.739,"NO","KAP12_U040_S955939_850.csv","2026-09-09 23:47:08.630000",56132575,2
"U040","40%",955939,900,18.655,"NO","KAP12_U040_S955939_900.csv","2026-09-09 23:47:40.657000",56132582,2
"U040","40%",955939,950,20.654,"SI","KAP12_U040_S955939_950.csv","2026-09-09 23:48:12.777000",56132586,2
"U040","40%",955939,1000,19.238,"NO","KAP12_U040_S955939_1000.csv","2026-09-09 23:48:44.890000",56132594,2
"U040","40%",955939,1050,18.155,"NO","KAP12_U040_S955939_1050.csv","2026-09-09 23:49:16.950000",56132600,2
"U040","40%",955939,1100,16.739,"NO","KAP12_U040_S955939_1100.csv","2026-09-09 23:49:48.973000",56132608,2
"U040","40%",955939,1150,15.324,"NO","KAP12_U040_S955939_1150.csv","2026-09-09 23:50:21.053000",56132621,2
"U040","40%",955939,1200,17.406,"NO","KAP12_U040_S955939_1200.csv","2026-09-09 23:50:53.070000",56132628,2
"U040","40%",955939,1250,16.323,"NO","KAP12_U040_S955939_1250.csv","2026-09-09 23:51:25.310000",56132639,2
"U040","40%",955939,1300,14.99,"NO","KAP12_U040_S955939_1300.csv","2026-09-09 23:51:57.523000",56132653,2
"U010","10%",955939,800,21.07,"SI","KAP12_U010_S955939_800.csv","2026-09-09 23:55:16.453000",56132683,2
"U010","10%",955939,850,19.904,"NO","KAP12_U010_S955939_850.csv","2026-09-09 23:55:48.617000",56132687,2
"U010","10%",955939,900,18.405,"NO","KAP12_U010_S955939_900.csv","2026-09-09 23:56:20.747000",56132696,2
"U010","10%",955939,950,17.655,"NO","KAP12_U010_S955939_950.csv","2026-09-09 23:56:52.757000",56132704,2
"U010","10%",955939,1000,19.488,"NO","KAP12_U010_S955939_1000.csv","2026-09-09 23:57:24.783000",56132710,2
"U010","10%",955939,1050,17.905,"NO","KAP12_U010_S955939_1050.csv","2026-09-09 23:57:56.900000",56132717,2
"U010","10%",955939,1100,19.987,"NO","KAP12_U010_S955939_1100.csv","2026-09-09 23:58:28.927000",56132727,2
"U010","10%",955939,1150,18.488,"NO","KAP12_U010_S955939_1150.csv","2026-09-09 23:59:00.963000",56132737,2
"U010","10%",955939,1200,17.239,"NO","KAP12_U010_S955939_1200.csv","2026-09-09 23:59:32.930000",56132740,2
"U010","10%",955939,1250,15.823,"NO","KAP12_U010_S955939_1250.csv","2026-09-10 00:00:05.003000",56132746,2
"U010","10%",955939,1300,14.574,"NO","KAP12_U010_S955939_1300.csv","2026-09-10 00:00:37.190000",56132801,2
"U005","5%",955939,800,17.822,"NO","KAP12_U005_S955939_800.csv","2026-09-10 00:02:52.567000",56132971,2
"U005","5%",955939,850,16.573,"NO","KAP12_U005_S955939_850.csv","2026-09-10 00:03:24.630000",56133017,2
"U005","5%",955939,900,18.572,"NO","KAP12_U005_S955939_900.csv","2026-09-10 00:03:56.710000",56133049,2
"U005","5%",955939,950,20.57,"SI","KAP12_U005_S955939_950.csv","2026-09-10 00:04:28.863000",56133070,2
"U005","5%",955939,1000,19.238,"NO","KAP12_U005_S955939_1000.csv","2026-09-10 00:05:00.840000",56133100,2
"U005","5%",955939,1050,18.072,"NO","KAP12_U005_S955939_1050.csv","2026-09-10 00:05:32.923000",56133123,2
"U005","5%",955939,1100,16.906,"NO","KAP12_U005_S955939_1100.csv","2026-09-10 00:06:05.003000",56133136,2
"U005","5%",955939,1150,15.49,"NO","KAP12_U005_S955939_1150.csv","2026-09-10 00:06:37.003000",56133160,2
"U005","5%",955939,1200,17.489,"NO","KAP12_U005_S955939_1200.csv","2026-09-10 00:07:09.020000",56133175,2
"U005","5%",955939,1250,16.156,"NO","KAP12_U005_S955939_1250.csv","2026-09-10 00:07:41.020000",56133194,2
"U005","5%",955939,1300,14.99,"NO","KAP12_U005_S955939_1300.csv","2026-09-10 00:08:13.130000",56133207,2
"U001","1%",955939,800,18.072,"NO","KAP12_U001_S955939_800.csv","2026-09-10 00:09:52.727000",56133233,2
"U001","1%",955939,850,20.071,"NO","KAP12_U001_S955939_850.csv","2026-09-10 00:10:25.980000",56133255,2
"U001","1%",955939,900,18.655,"NO","KAP12_U001_S955939_900.csv","2026-09-10 00:10:58.077000",56133279,2
"U001","1%",955939,950,20.404,"SI","KAP12_U001_S955939_950.csv","2026-09-10 00:11:30.350000",56133289,2
"U001","1%",955939,1000,19.155,"NO","KAP12_U001_S955939_1000.csv","2026-09-10 00:12:02.530000",56133301,2
"U001","1%",955939,1050,17.905,"NO","KAP12_U001_S955939_1050.csv","2026-09-10 00:12:34.537000",56133310,2
"U001","1%",955939,1100,16.989,"NO","KAP12_U001_S955939_1100.csv","2026-09-10 00:13:06.483000",56133321,2
"U001","1%",955939,1150,15.657,"NO","KAP12_U001_S955939_1150.csv","2026-09-10 00:13:38.500000",56133326,2
"U001","1%",955939,1200,17.322,"NO","KAP12_U001_S955939_1200.csv","2026-09-10 00:14:10.537000",56133336,2
"U001","1%",955939,1250,15.907,"NO","KAP12_U001_S955939_1250.csv","2026-09-10 00:14:42.567000",56133345,2
"U001","1%",955939,1300,17.655,"NO","KAP12_U001_S955939_1300.csv","2026-09-10 00:15:14.680000",56133359,2
"B100","100%",602257,800,20.321,"NO","KAP12_B100_S602257_800.csv","2026-09-10 03:14:11.743000",56136073,3
"B100","100%",602257,850,22.403,"SI","KAP12_B100_S602257_850.csv","2026-09-10 03:14:43.997000",56136079,3
"B100","100%",602257,900,21.403,"NO","KAP12_B100_S602257_900.csv","2026-09-10 03:15:16.180000",56136087,3
"B100","100%",602257,950,20.154,"NO","KAP12_B100_S602257_950.csv","2026-09-10 03:15:48.613000",56136104,3
"B100","100%",602257,1000,19.321,"NO","KAP12_B100_S602257_1000.csv","2026-09-10 03:16:20.850000",56136111,3
"B100","100%",602257,1050,21.153,"NO","KAP12_B100_S602257_1050.csv","2026-09-10 03:16:53.090000",56136122,3
"B100","100%",602257,1100,20.071,"NO","KAP12_B100_S602257_1100.csv","2026-09-10 03:17:25.273000",56136131,3
"B100","100%",602257,1150,18.572,"NO","KAP12_B100_S602257_1150.csv","2026-09-10 03:17:57.533000",56136141,3
"B100","100%",602257,1200,17.322,"NO","KAP12_B100_S602257_1200.csv","2026-09-10 03:18:29.683000",56136149,3
"B100","100%",602257,1250,19.238,"NO","KAP12_B100_S602257_1250.csv","2026-09-10 03:19:01.857000",56136161,3
"B100","100%",602257,1300,17.905,"NO","KAP12_B100_S602257_1300.csv","2026-09-10 03:19:33.987000",56136170,3
"U040","40%",602257,800,20.404,"NO","KAP12_U040_S602257_800.csv","2026-09-10 03:25:35.287000",56136276,3
"U040","40%",602257,850,22.403,"SI","KAP12_U040_S602257_850.csv","2026-09-10 03:26:07.593000",56136285,3
"U040","40%",602257,900,21.153,"NO","KAP12_U040_S602257_900.csv","2026-09-10 03:26:39.927000",56136295,3
"U040","40%",602257,950,20.071,"NO","KAP12_U040_S602257_950.csv","2026-09-10 03:27:12.107000",56136304,3
"U040","40%",602257,1000,18.655,"NO","KAP12_U040_S602257_1000.csv","2026-09-10 03:27:44.307000",56136318,3
"U040","40%",602257,1050,17.239,"NO","KAP12_U040_S602257_1050.csv","2026-09-10 03:28:16.637000",56136333,3
"U040","40%",602257,1100,15.907,"NO","KAP12_U040_S602257_1100.csv","2026-09-10 03:28:48.687000",56136347,3
"U040","40%",602257,1150,17.905,"NO","KAP12_U040_S602257_1150.csv","2026-09-10 03:29:20.900000",56136361,3
"U040","40%",602257,1200,20.071,"NO","KAP12_U040_S602257_1200.csv","2026-09-10 03:29:53.087000",56136372,3
"U040","40%",602257,1250,21.57,"NO","KAP12_U040_S602257_1250.csv","2026-09-10 03:30:25.153000",56136384,3
"U040","40%",602257,1300,20.321,"NO","KAP12_U040_S602257_1300.csv","2026-09-10 03:30:57.413000",56136393,3
"U010","10%",602257,800,20.404,"NO","KAP12_U010_S602257_800.csv","2026-09-10 03:34:26.487000",56136453,3
"U010","10%",602257,850,22.403,"SI","KAP12_U010_S602257_850.csv","2026-09-10 03:34:58.827000",56136460,3
"U010","10%",602257,900,21.153,"NO","KAP12_U010_S602257_900.csv","2026-09-10 03:35:31.060000",56136467,3
"U010","10%",602257,950,19.904,"NO","KAP12_U010_S602257_950.csv","2026-09-10 03:36:03.213000",56136476,3
"U010","10%",602257,1000,18.655,"NO","KAP12_U010_S602257_1000.csv","2026-09-10 03:36:35.293000",56136481,3
"U010","10%",602257,1050,17.572,"NO","KAP12_U010_S602257_1050.csv","2026-09-10 03:37:07.473000",56136491,3
"U010","10%",602257,1100,16.073,"NO","KAP12_U010_S602257_1100.csv","2026-09-10 03:37:39.627000",56136502,3
"U010","10%",602257,1150,18.155,"NO","KAP12_U010_S602257_1150.csv","2026-09-10 03:38:11.853000",56136513,3
"U010","10%",602257,1200,20.071,"NO","KAP12_U010_S602257_1200.csv","2026-09-10 03:38:43.990000",56136524,3
"U010","10%",602257,1250,22.069,"NO","KAP12_U010_S602257_1250.csv","2026-09-10 03:39:16.033000",56136533,3
"U010","10%",602257,1300,20.321,"NO","KAP12_U010_S602257_1300.csv","2026-09-10 03:39:48.087000",56136541,3
"U005","5%",602257,800,17.239,"NO","KAP12_U005_S602257_800.csv","2026-09-10 03:42:47.860000",56136600,3
"U005","5%",602257,850,19.488,"NO","KAP12_U005_S602257_850.csv","2026-09-10 03:43:20.047000",56136606,3
"U005","5%",602257,900,21.487,"SI","KAP12_U005_S602257_900.csv","2026-09-10 03:43:52.150000",56136619,3
"U005","5%",602257,950,19.904,"NO","KAP12_U005_S602257_950.csv","2026-09-10 03:44:24.253000",56136625,3
"U005","5%",602257,1000,18.572,"NO","KAP12_U005_S602257_1000.csv","2026-09-10 03:44:56.470000",56136630,3
"U005","5%",602257,1050,17.239,"NO","KAP12_U005_S602257_1050.csv","2026-09-10 03:45:28.567000",56136632,3
"U005","5%",602257,1100,15.657,"NO","KAP12_U005_S602257_1100.csv","2026-09-10 03:46:00.777000",56136638,3
"U005","5%",602257,1150,14.741,"NO","KAP12_U005_S602257_1150.csv","2026-09-10 03:46:33.047000",56136642,3
"U005","5%",602257,1200,16.739,"NO","KAP12_U005_S602257_1200.csv","2026-09-10 03:47:05.137000",56136659,3
"U005","5%",602257,1250,15.823,"NO","KAP12_U005_S602257_1250.csv","2026-09-10 03:47:37.217000",56136677,3
"U005","5%",602257,1300,18.072,"NO","KAP12_U005_S602257_1300.csv","2026-09-10 03:48:09.327000",56136686,3
"U001","1%",602257,800,20.321,"NO","KAP12_U001_S602257_800.csv","2026-09-10 03:50:38.417000",56136728,3
"U001","1%",602257,850,19.155,"NO","KAP12_U001_S602257_850.csv","2026-09-10 03:51:10.457000",56136733,3
"U001","1%",602257,900,18.155,"NO","KAP12_U001_S602257_900.csv","2026-09-10 03:51:42.633000",56136742,3
"U001","1%",602257,950,16.49,"NO","KAP12_U001_S602257_950.csv","2026-09-10 03:52:14.853000",56136748,3
"U001","1%",602257,1000,15.324,"NO","KAP12_U001_S602257_1000.csv","2026-09-10 03:52:47.120000",56136754,3
"U001","1%",602257,1050,13.991,"NO","KAP12_U001_S602257_1050.csv","2026-09-10 03:53:19.263000",56136760,3
"U001","1%",602257,1100,19.571,"NO","KAP12_U001_S602257_1100.csv","2026-09-10 03:53:51.413000",56136766,3
"U001","1%",602257,1150,18.572,"NO","KAP12_U001_S602257_1150.csv","2026-09-10 03:54:23.667000",56136774,3
"U001","1%",602257,1200,20.82,"NO","KAP12_U001_S602257_1200.csv","2026-09-10 03:54:55.880000",56136784,3
"U001","1%",602257,1250,19.738,"NO","KAP12_U001_S602257_1250.csv","2026-09-10 03:55:27.990000",56136791,3
"U001","1%",602257,1300,21.403,"SI","KAP12_U001_S602257_1300.csv","2026-09-10 03:56:00.037000",56136804,3
"B100","100%",191099,800,17.905,"NO","KAP12_B100_S191099_800.csv","2026-09-10 12:01:39.873000",56143740,4
"B100","100%",191099,850,19.738,"NO","KAP12_B100_S191099_850.csv","2026-09-10 12:02:12.160000",56143746,4
"B100","100%",191099,900,17.905,"NO","KAP12_B100_S191099_900.csv","2026-09-10 12:02:44.240000",56143755,4
"B100","100%",191099,950,19.821,"SI","KAP12_B100_S191099_950.csv","2026-09-10 12:03:16.397000",56143765,4
"B100","100%",191099,1000,18.488,"NO","KAP12_B100_S191099_1000.csv","2026-09-10 12:03:48.557000",56143773,4
"B100","100%",191099,1050,17.572,"NO","KAP12_B100_S191099_1050.csv","2026-09-10 12:04:20.830000",56143778,4
"B100","100%",191099,1100,18.905,"NO","KAP12_B100_S191099_1100.csv","2026-09-10 12:04:52.933000",56143783,4
"B100","100%",191099,1150,18.072,"NO","KAP12_B100_S191099_1150.csv","2026-09-10 12:05:25.003000",56143790,4
"B100","100%",191099,1200,16.906,"NO","KAP12_B100_S191099_1200.csv","2026-09-10 12:05:57.107000",56143799,4
"B100","100%",191099,1250,15.074,"NO","KAP12_B100_S191099_1250.csv","2026-09-10 12:06:29.187000",56143811,4
"B100","100%",191099,1300,13.908,"NO","KAP12_B100_S191099_1300.csv","2026-09-10 12:07:01.317000",56143821,4
"U040","40%",191099,800,14.741,"NO","KAP12_U040_S191099_800.csv","2026-09-10 12:13:46.107000",56143936,4
"U040","40%",191099,850,16.406,"NO","KAP12_U040_S191099_850.csv","2026-09-10 12:14:18.230000",56143946,4
"U040","40%",191099,900,17.905,"NO","KAP12_U040_S191099_900.csv","2026-09-10 12:14:50.587000",56143950,4
"U040","40%",191099,950,16.49,"NO","KAP12_U040_S191099_950.csv","2026-09-10 12:15:22.743000",56143963,4
"U040","40%",191099,1000,18.072,"NO","KAP12_U040_S191099_1000.csv","2026-09-10 12:15:54.990000",56143976,4
"U040","40%",191099,1050,16.823,"NO","KAP12_U040_S191099_1050.csv","2026-09-10 12:16:27.197000",56143993,4
"U040","40%",191099,1100,18.821,"NO","KAP12_U040_S191099_1100.csv","2026-09-10 12:16:59.377000",56144002,4
"U040","40%",191099,1150,20.904,"NO","KAP12_U040_S191099_1150.csv","2026-09-10 12:17:31.630000",56144017,4
"U040","40%",191099,1200,19.987,"NO","KAP12_U040_S191099_1200.csv","2026-09-10 12:18:03.770000",56144028,4
"U040","40%",191099,1250,22.236,"SI","KAP12_U040_S191099_1250.csv","2026-09-10 12:18:36.103000",56144035,4
"U040","40%",191099,1300,20.987,"NO","KAP12_U040_S191099_1300.csv","2026-09-11 00:46:29.657000",56155099,4
"U010","10%",191099,800,17.822,"NO","KAP12_U010_S191099_800.csv","2026-09-11 00:48:46.777000",56155137,4
"U010","10%",191099,850,19.987,"NO","KAP12_U010_S191099_850.csv","2026-09-11 00:49:18.583000",56155150,4
"U010","10%",191099,900,18.405,"NO","KAP12_U010_S191099_900.csv","2026-09-11 00:49:50.550000",56155159,4
"U010","10%",191099,950,16.573,"NO","KAP12_U010_S191099_950.csv","2026-09-11 00:50:22.400000",56155169,4
"U010","10%",191099,1000,18.738,"NO","KAP12_U010_S191099_1000.csv","2026-09-11 00:50:54.307000",56155176,4
"U010","10%",191099,1050,20.82,"SI","KAP12_U010_S191099_1050.csv","2026-09-11 00:51:26.143000",56155191,4
"U010","10%",191099,1100,19.488,"NO","KAP12_U010_S191099_1100.csv","2026-09-11 00:51:58.183000",56155204,4
"U010","10%",191099,1150,17.905,"NO","KAP12_U010_S191099_1150.csv","2026-09-11 00:52:30.113000",56155215,4
"U010","10%",191099,1200,16.739,"NO","KAP12_U010_S191099_1200.csv","2026-09-11 00:53:01.953000",56155224,4
"U010","10%",191099,1250,14.99,"NO","KAP12_U010_S191099_1250.csv","2026-09-11 00:53:33.920000",56155231,4
"U010","10%",191099,1300,13.991,"NO","KAP12_U010_S191099_1300.csv","2026-09-11 00:54:05.913000",56155245,4
"U005","5%",191099,800,21.07,"SI","KAP12_U005_S191099_800.csv","2026-09-11 00:54:37.867000",56155255,4
"U005","5%",191099,850,19.738,"NO","KAP12_U005_S191099_850.csv","2026-09-11 00:55:09.863000",56155264,4
"U005","5%",191099,900,18.405,"NO","KAP12_U005_S191099_900.csv","2026-09-11 00:55:41.793000",56155274,4
"U005","5%",191099,950,16.739,"NO","KAP12_U005_S191099_950.csv","2026-09-11 00:56:14.317000",56155281,4
"U005","5%",191099,1000,18.655,"NO","KAP12_U005_S191099_1000.csv","2026-09-11 00:56:46.317000",56155286,4
"U005","5%",191099,1050,17.406,"NO","KAP12_U005_S191099_1050.csv","2026-09-11 00:57:18.143000",56155295,4
"U005","5%",191099,1100,19.571,"NO","KAP12_U005_S191099_1100.csv","2026-09-11 00:57:50.233000",56155306,4
"U005","5%",191099,1150,18.655,"NO","KAP12_U005_S191099_1150.csv","2026-09-11 00:58:22.153000",56155314,4
"U005","5%",191099,1200,20.487,"NO","KAP12_U005_S191099_1200.csv","2026-09-11 00:58:54.203000",56155327,4
"U005","5%",191099,1250,18.821,"NO","KAP12_U005_S191099_1250.csv","2026-09-11 00:59:26.080000",56155340,4
"U005","5%",191099,1300,17.156,"NO","KAP12_U005_S191099_1300.csv","2026-09-11 00:59:58.053000",56155351,4
"U001","1%",191099,800,14.407,"NO","KAP12_U001_S191099_800.csv","2026-09-11 01:00:29.930000",56155360,4
"U001","1%",191099,850,16.073,"NO","KAP12_U001_S191099_850.csv","2026-09-11 01:01:01.807000",56155374,4
"U001","1%",191099,900,18.322,"NO","KAP12_U001_S191099_900.csv","2026-09-11 01:01:33.847000",56155388,4
"U001","1%",191099,950,19.821,"NO","KAP12_U001_S191099_950.csv","2026-09-11 01:02:05.793000",56155398,4
"U001","1%",191099,1000,18.238,"NO","KAP12_U001_S191099_1000.csv","2026-09-11 01:02:37.790000",56155410,4
"U001","1%",191099,1050,20.487,"SI","KAP12_U001_S191099_1050.csv","2026-09-11 01:03:09.857000",56155427,4
"U001","1%",191099,1100,19.488,"NO","KAP12_U001_S191099_1100.csv","2026-09-11 01:03:41.820000",56155439,4
"U001","1%",191099,1150,17.905,"NO","KAP12_U001_S191099_1150.csv","2026-09-11 01:04:13.787000",56155450,4
"U001","1%",191099,1200,16.656,"NO","KAP12_U001_S191099_1200.csv","2026-09-11 01:04:46.310000",56155462,4
"U001","1%",191099,1250,15.24,"NO","KAP12_U001_S191099_1250.csv","2026-09-11 01:05:18.373000",56155472,4
"U001","1%",191099,1300,17.322,"NO","KAP12_U001_S191099_1300.csv","2026-09-11 01:05:50.307000",56155491,4
"B100","100%",895651,800,17.239,"NO","KAP12_B100_S895651_800.csv","2026-09-11 01:38:30.823000",56156008,5
"B100","100%",895651,850,16.24,"NO","KAP12_B100_S895651_850.csv","2026-09-11 01:39:02.920000",56156011,5
"B100","100%",895651,900,15.823,"NO","KAP12_B100_S895651_900.csv","2026-09-11 01:39:35.110000",56156015,5
"B100","100%",895651,950,15.074,"NO","KAP12_B100_S895651_950.csv","2026-09-11 01:40:07.373000",56156022,5
"B100","100%",895651,1000,13.908,"NO","KAP12_B100_S895651_1000.csv","2026-09-11 01:40:39.593000",56156034,5
"B100","100%",895651,1050,12.908,"NO","KAP12_B100_S895651_1050.csv","2026-09-11 01:41:11.657000",56156055,5
"B100","100%",895651,1100,17.572,"SI","KAP12_B100_S895651_1100.csv","2026-09-11 01:41:43.817000",56156071,5
"B100","100%",895651,1150,15.573,"NO","KAP12_B100_S895651_1150.csv","2026-09-11 01:42:16.003000",56156080,5
"B100","100%",895651,1200,17.239,"NO","KAP12_B100_S895651_1200.csv","2026-09-11 01:42:48.037000",56156094,5
"B100","100%",895651,1250,15.99,"NO","KAP12_B100_S895651_1250.csv","2026-09-11 01:43:20.133000",56156099,5
"B100","100%",895651,1300,14.824,"NO","KAP12_B100_S895651_1300.csv","2026-09-11 01:43:52.337000",56156109,5
